timestamp,open,high,low,close,volume
2024-03-29,989.22,1007.56,980.91,1000.0,3618020692
2024-04-01,1002.0212,1012.9764,1002.0212,1012.5231,4437632939
2024-04-02,1014.517,1018.7618,1011.5396,1017.3682,4948750432
2024-04-03,1014.8868,1015.4645,1005.0063,1010.7245,3935290189
2024-04-08,1008.5723,1021.5803,1006.0582,1010.2009,4931755106
2024-04-09,1008.5085,1013.6835,1007.4067,1012.3372,4497926061
2024-04-10,1012.4167,1013.0763,999.5234,1005.8155,4629782833
2024-04-11,999.9899,1020.9724,997.0781,1014.6233,4384331296
2024-04-12,1013.6998,1017.9502,1002.9947,1004.9527,4182164934
2024-04-15,1004.0024,1019.501,993.9218,1012.7137,5624309518
2024-04-16,1008.2169,1011.5734,987.4427,988.1859,5768202614
2024-04-17,988.9879,1015.3651,988.9879,1015.3651,5263259117
2024-04-18,1013.5346,1020.4027,1010.1619,1010.7881,5084982561
2024-04-19,1006.2568,1008.9283,996.9411,1001.1504,4554119006
2024-04-22,1000.4009,1004.9714,992.2107,992.9767,4043786392
2024-04-23,992.3802,994.8358,974.6043,976.607,3759508127
2024-04-24,978.977,988.5876,977.3071,988.4093,3702329806
2024-04-25,985.8202,990.8966,980.0582,984.9625,3486225007
2024-04-26,983.1703,996.2239,980.4892,995.051,4734165114
2024-04-29,996.0023,1010.2394,993.9207,1009.4111,5692057695
2024-04-30,1007.986,1009.7179,1000.0732,1002.1395,5143342977
2024-05-06,1012.2093,1019.1361,1009.4816,1018.7427,5278095704
2024-05-07,1018.9329,1020.0113,1014.1488,1018.9969,4470129614
2024-05-08,1016.5489,1019.3178,1008.5886,1008.993,4360628954
2024-05-09,1008.9219,1024.1102,1008.8092,1022.1486,4442762276
2024-05-10,1022.3437,1028.5199,1015.6996,1026.5543,5365515591
2024-05-13,1023.7487,1037.5417,1018.5038,1032.9459,6111936357
2024-05-14,1031.0211,1034.8811,1027.7318,1029.4407,4960435205
2024-05-15,1027.8698,1032.6799,1012.0953,1013.1074,4349057486
2024-05-16,1013.02,1015.6936,1004.4693,1007.0729,4240814019
2024-05-17,1006.0212,1013.6736,1004.1019,1013.6736,4319497581
2024-05-20,1013.7919,1022.4813,1012.9524,1021.8043,4927300826
2024-05-21,1019.7787,1019.7787,1007.4942,1010.872,3725521134
2024-05-22,1010.4625,1022.5345,1010.4625,1019.8373,4528811834
2024-05-23,1017.1285,1017.1285,1000.2257,1003.4524,4896710552
2024-05-24,1001.4063,1017.0767,1001.327,1004.7675,5472112446
2024-05-27,1006.722,1014.0688,1000.4927,1013.9717,5444838274
2024-05-28,1011.9411,1022.2131,1010.6563,1014.637,6142900994
2024-05-29,1015.9801,1030.2205,1013.8126,1027.516,5709795302
2024-05-30,1028.4976,1032.058,1017.3719,1020.3641,5070366012
2024-05-31,1019.4216,1021.4394,1012.7043,1012.7043,4459882454
2024-06-03,1010.9239,1016.7155,1006.5837,1013.3465,5112040749
2024-06-04,1011.4586,1029.2976,1007.6132,1028.2808,4600419946
2024-06-05,1025.9426,1031.2725,1016.2009,1016.5776,3997569037
2024-06-06,1016.7547,1020.4451,1003.2002,1006.7134,5023826487
2024-06-07,1008.7776,1012.9852,999.3448,1011.1876,4150042554
2024-06-11,1008.45,1013.2999,1003.4492,1011.2991,3768518363
2024-06-12,1007.7899,1014.2725,1005.5717,1013.0809,3509589332
2024-06-13,1014.9426,1023.795,1012.9035,1016.4125,3738974081
2024-06-14,1012.2709,1014.6509,1006.3966,1011.2281,4528363171
2024-06-17,1006.4166,1018.9034,1003.4583,1009.3045,4079924094
2024-06-18,1007.9962,1013.0778,1003.7097,1012.7466,3658032986
2024-06-19,1011.7381,1012.3859,1000.1989,1000.7573,3215541563
2024-06-20,998.6219,1000.7861,988.215,989.3682,3578071639
2024-06-21,989.0491,995.2945,985.6866,989.1803,2896049582
2024-06-24,985.6093,987.2748,975.5387,976.5118,3674273680
2024-06-25,977.3402,979.2672,967.4059,972.4012,3036415425
2024-06-26,970.1922,980.4435,963.5976,979.6584,2986966021
2024-06-27,975.8448,975.8827,964.0232,964.459,2860232715
2024-06-28,962.9105,987.6993,962.8137,979.4651,3722808189
2024-07-01,979.5038,991.7758,977.6256,991.233,3682897350
2024-07-02,989.5331,989.7629,982.4791,985.7099,3442997328
2024-07-03,985.33,986.6179,976.2795,978.2527,3071181929
2024-07-04,979.527,984.4034,968.5767,969.87,3116367010
2024-07-05,968.7774,969.5777,957.4201,968.7983,2980928485
2024-07-08,966.5145,971.4318,962.1174,964.5697,3249175501
2024-07-09,963.3439,980.2765,956.4598,978.3678,3916963325
2024-07-10,974.9586,975.0344,962.5144,964.0682,3896538919
2024-07-11,970.8729,977.705,967.337,977.6282,4135352896
2024-07-12,976.134,978.7034,971.5593,974.9691,3458138658
2024-07-15,972.442,973.4907,966.1726,970.069,2842384451
2024-07-16,967.3822,970.5367,963.1029,970.2723,2760704364
2024-07-17,970.4457,971.2892,959.6421,960.4916,3185454962
2024-07-18,956.7752,971.1608,950.5838,970.8264,3094667453
2024-07-19,967.8495,975.1623,966.3736,973.8281,2724219956
2024-07-22,971.976,975.8651,966.6328,971.4714,2840860957
2024-07-23,970.1831,970.9877,954.5358,954.5554,2918059046
2024-07-24,953.0355,963.2308,951.5564,956.0375,3294227564
2024-07-25,953.9744,964.7971,951.4572,961.946,3492791311
2024-07-26,962.774,970.7724,961.5753,970.3069,3382980418
2024-07-29,969.9229,969.9229,962.726,964.551,3183449176
2024-07-30,962.044,962.5135,952.3419,955.6802,3133683794
2024-07-31,954.2764,969.3654,947.3525,968.9461,4630010635
2024-08-01,967.925,971.6776,963.2922,963.4988,3788498845
2024-08-02,960.1938,963.0928,949.7156,950.5186,3620936760
2024-08-05,944.8054,954.3895,934.6124,934.6124,4044912580
2024-08-06,938.8448,947.2823,933.2415,941.9359,3583189546
2024-08-07,942.2335,954.832,941.7037,948.7042,3432488383
2024-08-08,946.2212,946.9686,938.0903,943.1339,3155177474
2024-08-09,945.3627,952.2714,940.7484,940.7484,3174273725
2024-08-12,945.001,947.9797,935.7884,937.856,2873274377
2024-08-13,937.3983,942.7277,934.8677,942.2094,2727594200
2024-08-14,942.3079,945.2271,937.4456,937.5321,2884355737
2024-08-15,935.277,950.6341,931.4819,948.2399,3263744166
2024-08-16,948.1879,949.3495,940.6471,942.3775,3135360363
2024-08-19,941.0224,948.2888,939.7278,941.0735,2911770359
2024-08-20,942.9793,943.5606,925.5723,930.0944,3173731785
2024-08-21,927.1094,928.4719,921.8361,925.5305,2596830559
2024-08-22,925.829,929.5076,921.9204,924.7516,2898304170
2024-08-23,923.333,925.6062,915.2719,918.1064,2753628846
2024-08-26,918.8989,924.3014,917.0809,921.1691,2889820848
2024-08-27,918.5865,918.8222,911.0137,913.2542,2828718967
2024-08-28,910.8848,918.5134,910.248,916.0891,2865864560
2024-08-29,912.4363,921.4136,907.1954,918.4615,3479942240
2024-08-30,918.2014,940.52,917.7056,931.3435,4346251451
2024-09-02,928.2279,932.7765,917.7776,918.3363,3904634841
2024-09-03,917.1432,923.6087,917.1183,921.0753,3321989805
2024-09-04,916.5196,925.8595,913.0554,918.2214,3219166517
2024-09-05,918.7081,923.9579,916.8576,919.6956,2839464666
2024-09-06,920.0298,922.4346,908.6219,908.8297,2958866805
2024-09-09,906.1907,908.9181,897.6053,900.587,2745539176
2024-09-10,901.6625,903.6502,890.3812,899.8929,2988013580
2024-09-11,897.0661,901.7692,893.7588,898.16,2930897265
2024-09-12,898.1718,909.9824,898.1718,901.0272,3179448902
2024-09-13,901.6709,902.3332,894.4514,894.4514,3111258199
2024-09-18,895.5856,900.2426,887.7953,897.6644,3045032122
2024-09-19,900.2371,908.9,891.2856,903.9532,3508330077
2024-09-20,904.3132,904.5632,893.001,900.2628,2958763845
2024-09-23,901.1152,905.9415,896.8666,901.3827,2835953575
2024-09-24,906.8486,931.8759,903.0792,931.563,5267298875
2024-09-25,938.1231,963.1896,938.1231,941.751,6272807500
2024-09-26,942.5797,963.2018,935.6993,963.2018,5993532438
2024-09-27,968.9471,1005.6606,968.9471,998.8137,6873530801
2024-09-30,1053.8802,1089.6631,1051.5195,1083.0472,13199921901
2024-10-08,1133.0659,1193.5308,1083.9541,1129.6508,16355412261
2024-10-09,1113.8011,1113.8011,1046.955,1047.2662,11003581829
2024-10-10,1052.5914,1087.5137,1046.0951,1062.7225,9139236268
2024-10-11,1061.8767,1061.8767,1016.5153,1026.1869,7029714428
2024-10-14,1029.9193,1048.4982,1023.7735,1044.1228,6523391073
2024-10-15,1039.985,1045.1541,1020.5294,1020.5294,6934602435
2024-10-16,1011.1006,1026.0723,1007.2768,1016.8714,5891313180
2024-10-17,1021.7107,1027.2087,1004.2926,1004.2926,6361053980
2024-10-18,1003.1811,1047.6583,999.0858,1030.6367,7994023312
2024-10-21,1035.8656,1050.7382,1032.6372,1040.5326,8334984492
2024-10-22,1041.0138,1063.2625,1038.6671,1063.2625,8245408793
2024-10-23,1065.6078,1095.3502,1063.7296,1084.2675,11284413135
2024-10-24,1082.5521,1082.5521,1068.2811,1072.1437,8165689564
2024-10-25,1071.7726,1100.4948,1071.7726,1096.2688,9843277198
2024-10-28,1101.5159,1109.0435,1091.4408,1109.0349,10991175809
2024-10-29,1117.0652,1122.7294,1095.3383,1095.8838,10549198079
2024-10-30,1089.9358,1098.5813,1084.1045,1094.1006,9349142860
2024-10-31,1099.6145,1108.3634,1094.897,1102.8806,10917914811
2024-11-01,1099.8511,1099.8511,1078.5557,1087.1895,11155399771
2024-11-04,1086.4144,1104.6027,1086.4144,1104.6027,8162549021
2024-11-05,1105.5226,1126.0682,1102.4047,1126.0682,9159194635
2024-11-06,1132.11,1144.2667,1121.9324,1127.2592,10199154237
2024-11-07,1123.311,1141.5841,1117.9119,1141.5841,12080085145
2024-11-08,1147.9316,1161.5201,1139.9418,1143.0378,11760445633
2024-11-11,1135.5852,1145.8528,1129.1165,1145.718,10493712036
2024-11-12,1144.9034,1145.6818,1123.8623,1132.3807,10279662936
2024-11-13,1130.3007,1137.8708,1121.8951,1137.6295,8049331891
2024-11-14,1135.3363,1137.4491,1107.1321,1108.3916,7674586090
2024-11-15,1104.8186,1107.5963,1085.3417,1085.437,7357085743
2024-11-18,1087.4552,1102.8149,1077.9034,1082.3827,8273422204
2024-11-19,1082.3618,1095.027,1069.4921,1095.0256,7040850039
2024-11-20,1093.8937,1104.9803,1089.3505,1104.7015,7009284209
2024-11-21,1107.8987,1111.3789,1101.4419,1108.0988,7124274122
2024-11-22,1107.3713,1109.4542,1074.2108,1074.2108,8254799977
2024-11-25,1075.6057,1084.1488,1062.1936,1071.7845,7179889479
2024-11-26,1068.5963,1073.7452,1060.4172,1061.2249,5809995456
2024-11-27,1057.4277,1073.9879,1044.483,1073.9879,6144850804
2024-11-28,1073.9415,1077.7473,1064.5942,1066.2194,6137665299
2024-11-29,1063.988,1080.5906,1060.9611,1074.2134,6456722607
2024-12-02,1074.6118,1092.3804,1067.8696,1092.3804,7640753940
2024-12-03,1096.0837,1103.973,1090.4303,1101.6373,8136220410
2024-12-04,1098.6683,1098.6683,1083.8539,1087.1605,7043029939
2024-12-05,1083.514,1087.7316,1079.5033,1085.8286,6638648155
2024-12-06,1085.9174,1097.097,1078.1456,1094.1669,8800047742
2024-12-09,1092.9004,1100.0874,1086.207,1092.5513,6953209307
2024-12-10,1109.0181,1118.8478,1089.6205,1091.4034,8210360461
2024-12-11,1089.6682,1097.0757,1089.3759,1096.1348,6508225429
2024-12-12,1095.5575,1101.4338,1090.2367,1101.2437,6836500749
2024-12-13,1097.7271,1097.7271,1078.5803,1078.5803,7501026738
2024-12-16,1078.1117,1081.6776,1075.4828,1079.0858,6287490726
2024-12-17,1078.5612,1085.4313,1069.3555,1070.7413,6782754318
2024-12-18,1072.8936,1081.9839,1072.8936,1075.5676,5531448670
2024-12-19,1069.4427,1075.2219,1061.321,1072.1244,6754788776
2024-12-20,1071.652,1074.5117,1066.2131,1066.8318,6153429745
2024-12-23,1066.5596,1072.5999,1059.7153,1060.51,6757513233
2024-12-24,1062.7499,1080.3177,1062.7499,1080.1636,6114528885
2024-12-25,1079.6075,1079.6075,1068.1022,1071.4694,6198849166
2024-12-26,1069.9294,1072.4045,1065.8508,1067.6299,5396102509
2024-12-27,1068.563,1079.8286,1068.3922,1075.0502,6149816515
2024-12-30,1074.9781,1076.7289,1067.0558,1068.9846,5786616306
2024-12-31,1068.6932,1071.0758,1054.1909,1054.2391,5832972404
